Image,Quality band,Severity,Family,Technique ID,Technique,Metric domain,Role hint,Is image-processing technique,Notes,MSE,PSNR (dB),SSIM,Ridge coherence,Runtime (s),Delta PSNR vs degraded (dB),Delta PSNR vs common preprocessing (dB),PSNR delta to 28.17 dB,Binary foreground/ridge ratio,Connected components,Small components <20px,Largest component fraction,Fragmentation per 1000 ridge pixels,Skeleton pixels,Skeleton endpoints,Skeleton bifurcations,Ridge continuity proxy,Structural coherence,Reference ROI IoU proxy
533__M_Right_ring_finger.BMP,Higher quality,0.75,Contrast Enhancement,C5,Gamma correction,grayscale,M1 candidate,True,gamma=0.85,0.040712897696684035,13.90267986078117,0.3370578111178794,0.320984423160553,0.0010810000239871442,-0.35638457402597545,-0.35638457402597545,-14.267320139218832,,,,,,,,,,,
533__M_Right_ring_finger.BMP,Higher quality,0.75,Contrast Enhancement,C6,Homomorphic filtering,grayscale,M1 candidate,True,log-domain high-frequency gain=0.70,0.04196042699364429,13.771601010304344,0.29799922522761174,0.32382071018218994,0.009399799979291856,-0.4874634245028009,-0.4874634245028009,-14.398398989695657,,,,,,,,,,,
533__M_Right_ring_finger.BMP,Higher quality,0.75,Fingerprint Ridge Enhancement,G1,Ordinary Gabor filter,grayscale,M2 baseline,True,"fixed frequency=0.115, 8 orientations",0.04724125886253823,13.256785380320741,0.3058513054033985,0.36940497159957886,0.9936762999859639,-1.0022790544864044,-1.0022790544864044,-14.91321461967926,,,,,,,,,,,
533__M_Right_ring_finger.BMP,Higher quality,0.75,Fingerprint Ridge Enhancement,G2,Literature-inspired Modified Gabor,grayscale,M2 literature technique,True,local orientation + local ridge frequency; exact article parameters unavailable,0.036512452182734044,14.37558998776719,0.36125933832821167,0.33879464864730835,2.033139500010293,0.11652555296004508,0.11652555296004508,-13.794410012232811,,,,,,,,,,,
533__M_Right_ring_finger.BMP,Higher quality,0.75,Fingerprint Ridge Enhancement,G3,Adaptive local-orientation Gabor,grayscale,M2 candidate,True,"local orientation, fixed frequency",0.03540343021229814,14.509546574628715,0.3758844629876965,0.3519032597541809,0.4653110000072047,0.2504821398215693,0.2504821398215693,-13.660453425371287,,,,,,,,,,,
533__M_Right_ring_finger.BMP,Higher quality,0.75,Fingerprint Ridge Enhancement,G4,Adaptive orientation-frequency Gabor,grayscale,M2 candidate,True,local orientation + local frequency,0.036308250761244096,14.39994673781648,0.36420215497161623,0.3420429527759552,2.22711320000235,0.14088230300933446,0.14088230300933446,-13.770053262183522,,,,,,,,,,,
533__M_Right_ring_finger.BMP,Higher quality,0.75,Fingerprint Ridge Enhancement,G5,Log-Gabor,grayscale,M2 candidate,True,local selection from log-Gabor frequency/orientation bank,0.040263754423582036,13.950857314487983,0.3233174450662337,0.32187122106552124,0.4127625999972224,-0.3082071203191621,-0.3082071203191621,-14.219142685512018,,,,,,,,,,,
533__M_Right_ring_finger.BMP,Higher quality,0.75,Fingerprint Ridge Enhancement,G6,STFT contextual enhancement,grayscale,M2 candidate,True,"32px blocks, band-pass contextual filtering",0.048389223906688345,13.152513432921944,0.23495542987886717,0.28908658027648926,0.08155549998627976,-1.106551001885201,-1.106551001885201,-15.017486567078057,,,,,,,,,,,
533__M_Right_ring_finger.BMP,Higher quality,0.75,Fingerprint Ridge Enhancement,G7,Coherence-guided directional diffusion,grayscale,M2/M3 candidate,True,directional smoothing weighted by coherence,0.037059817779525564,14.310967204067893,0.34872745614732115,0.3506704568862915,0.4078482000040822,0.05190276926074766,0.05190276926074766,-13.859032795932109,,,,,,,,,,,
533__M_Right_ring_finger.BMP,Higher quality,0.75,Fingerprint Ridge Enhancement,G8,Directional oriented filter-bank,grayscale,M2 candidate,True,orientation-selected elongated Gaussian smoothing,0.03724276184269144,14.289581201567191,0.3485943800576111,0.33503907918930054,0.12887830002000555,0.03051676676004611,0.03051676676004611,-13.88041879843281,,,,,,,,,,,
533__M_Right_ring_finger.BMP,Higher quality,0.75,Segmentation,S1,Otsu thresholding,ridge map,M3 candidate,True,Binary/structural output; PSNR/MSE/SSIM intentionally not calculated,,,,,,,,,0.588134765625,415.0,394.0,0.9482669234275818,10.766915732669158,12054.0,686.0,2297.0,17.571428571428573,0.335554838180542,
533__M_Right_ring_finger.BMP,Higher quality,0.75,Segmentation,S2,Adaptive/local Sauvola thresholding,ridge map,M3 candidate,True,Binary/structural output; PSNR/MSE/SSIM intentionally not calculated,,,,,,,,,0.2085418701171875,1821.0,1711.0,0.2677983343601227,133.24065266700813,9641.0,1951.0,925.0,4.941568426447976,0.3407478630542755,
533__M_Right_ring_finger.BMP,Higher quality,0.75,Segmentation,S3,Local variance foreground segmentation,foreground mask,M3 candidate,True,Binary/structural output; PSNR/MSE/SSIM intentionally not calculated,,,,,,,,,0.997894287109375,1.0,0.0,1.0,0.015290987491972233,575.0,1.0,1.0,575.0,0.32272371649742126,0.997894287109375
533__M_Right_ring_finger.BMP,Higher quality,0.75,Segmentation,S4,Coherence-based foreground segmentation,foreground mask,M3 candidate,True,Binary/structural output; PSNR/MSE/SSIM intentionally not calculated,,,,,,,,,0.4142303466796875,228.0,148.0,0.3758057951927185,8.398718090396729,5010.0,438.0,262.0,11.438356164383562,0.4906555414199829,0.4142303466796875
533__M_Right_ring_finger.BMP,Higher quality,0.75,Segmentation,S5,Orientation-confidence segmentation,foreground mask,M3 candidate,True,Binary/structural output; PSNR/MSE/SSIM intentionally not calculated,,,,,,,,,0.32244873046875,185.0,144.0,0.5002366304397583,8.754495551769827,4401.0,334.0,271.0,13.176646706586826,0.457375168800354,0.32244873046875
533__M_Right_ring_finger.BMP,Higher quality,0.75,Morphological Ridge Restoration,M3-1,Opening,ridge map,M3 candidate,True,Binary ridge restoration; PSNR/MSE/SSIM intentionally not calculated,,,,,,,,,0.0948944091796875,66.0,45.0,0.3688696026802063,10.612638687891943,1041.0,85.0,0.0,12.24705882352941,0.3448673486709595,
533__M_Right_ring_finger.BMP,Higher quality,0.75,Morphological Ridge Restoration,M3-2,Closing,ridge map,M3 candidate,True,Binary ridge restoration; PSNR/MSE/SSIM intentionally not calculated,,,,,,,,,0.1129913330078125,55.0,0.0,0.47562459111213684,7.4274139095205935,1444.0,130.0,28.0,11.107692307692307,0.34852758049964905,
533__M_Right_ring_finger.BMP,Higher quality,0.75,Morphological Ridge Restoration,M3-3,Opening + Closing,ridge map,M3 candidate,True,Binary ridge restoration; PSNR/MSE/SSIM intentionally not calculated,,,,,,,,,0.096099853515625,61.0,40.0,0.46602097153663635,9.685614480787551,1030.0,79.0,1.0,13.037974683544304,0.3445909321308136,
533__M_Right_ring_finger.BMP,Higher quality,0.75,Morphological Ridge Restoration,M3-4,Morphological reconstruction,ridge map,M3 candidate,True,Binary ridge restoration; PSNR/MSE/SSIM intentionally not calculated,,,,,,,,,0.1068878173828125,55.0,1.0,0.42241257429122925,7.851534618129907,1678.0,163.0,51.0,10.294478527607362,0.34856104850769043,
533__M_Right_ring_finger.BMP,Higher quality,0.75,Morphological Ridge Restoration,M3-5,Bridge / broken-ridge reconnection,ridge map,M3 candidate,True,Binary ridge restoration; PSNR/MSE/SSIM intentionally not calculated,,,,,,,,,0.0665740966796875,55.0,2.0,0.3247765302658081,12.606005042402016,1370.0,113.0,16.0,12.123893805309734,0.31422337889671326,
533__M_Right_ring_finger.BMP,Higher quality,0.75,Morphological Ridge Restoration,M3-6,Remove small objects / isolated noise,ridge map,M3 candidate,True,Binary ridge restoration; PSNR/MSE/SSIM intentionally not calculated,,,,,,,,,0.0982666015625,29.0,0.0,0.45947206020355225,4.503105590062112,1435.0,95.0,31.0,15.105263157894736,0.3466174304485321,
533__M_Right_ring_finger.BMP,Higher quality,0.75,Morphological Ridge Restoration,M3-7,Spur cleanup,ridge map,M3 candidate,True,Binary ridge restoration; PSNR/MSE/SSIM intentionally not calculated,,,,,,,,,0.06304931640625,56.0,26.0,0.3000968098640442,13.552758954501453,1273.0,95.0,3.0,13.4,0.3213629126548767,
533__M_Right_ring_finger.BMP,Higher quality,0.75,Morphological Ridge Restoration,M3-8,Controlled ridge-restoration pipeline,ridge map,M3 candidate,True,Binary ridge restoration; PSNR/MSE/SSIM intentionally not calculated,,,,,,,,,0.0555572509765625,39.0,6.0,0.3713265657424927,10.711343037627026,1166.0,75.0,6.0,15.546666666666667,0.30592840909957886,
533__M_Right_ring_finger.BMP,Higher quality,0.75,Thinning / Feature Extraction,T1,Standard skeletonisation,skeleton,M4 candidate,True,"Skeleton/feature output; counts are detections, not ground-truth accuracy",,,,,,,,,0.017791748046875,39.0,33.0,0.3893653452396393,33.44768439108062,1166.0,75.0,6.0,15.546666666666667,0.29020488262176514,
533__M_Right_ring_finger.BMP,Higher quality,0.75,Thinning / Feature Extraction,T2,Zhang-Suen thinning,skeleton,M4 candidate,True,"Skeleton/feature output; counts are detections, not ground-truth accuracy",,,,,,,,,0.01800537109375,39.0,33.0,0.39067795872688293,33.05084745762712,1125.0,74.0,5.0,15.202702702702704,0.28505992889404297,
533__M_Right_ring_finger.BMP,Higher quality,0.75,Thinning / Feature Extraction,T3,Guo-Hall thinning,skeleton,M4 candidate,True,"Skeleton/feature output; counts are detections, not ground-truth accuracy",,,,,,,,,0.0188140869140625,39.0,32.0,0.36901864409446716,31.6301703163017,1207.0,77.0,8.0,15.675324675324676,0.28897562623023987,
533__M_Right_ring_finger.BMP,Higher quality,0.75,Thinning / Feature Extraction,T4,Morphological skeleton / medial axis,skeleton,M4 candidate,True,"Skeleton/feature output; counts are detections, not ground-truth accuracy",,,,,,,,,0.0198516845703125,39.0,28.0,0.3566487431526184,29.97694081475788,1301.0,94.0,19.0,13.840425531914894,0.29336783289909363,
158__M_Right_middle_finger.BMP,Higher quality,0.35,Control,CONTROL-DEGRADED,Degraded Input,grayscale,"Input condition/control, not a technique",False,"Input condition/control, not a technique",0.013497373831101628,18.697507234760902,0.7171050518347732,0.6117162108421326,0.0,0.0,0.0,-9.4724927652391,,,,,,,,,,,
158__M_Right_middle_finger.BMP,Higher quality,0.35,Control,CONTROL-P0,Common Preprocessed Input P0,grayscale,"Common preprocessing control, not a member technique",False,"Common preprocessing control, not a member technique",0.013497373831101628,18.697507234760902,0.7171050518347732,0.6117162108421326,0.0,0.0,0.0,-9.4724927652391,,,,,,,,,,,
158__M_Right_middle_finger.BMP,Higher quality,0.35,Denoising,D1,Gaussian filtering,grayscale,M1 candidate,True,sigma=0.65,0.01447401368844026,18.394110209865122,0.7408117054759301,0.668248176574707,0.0010986999841406941,-0.30339702489578,-0.30339702489578,-9.77588979013488,,,,,,,,,,,
158__M_Right_middle_finger.BMP,Higher quality,0.35,Denoising,D2,Median filtering,grayscale,M1 candidate,True,3x3 median,0.014580999734770402,18.3621269793785,0.7387618313284368,0.6909942030906677,0.008377699996344745,-0.3353802553824039,-0.3353802553824039,-9.807873020621503,,,,,,,,,,,
158__M_Right_middle_finger.BMP,Higher quality,0.35,Denoising,D3,Bilateral filtering,grayscale,M1 candidate,True,"sigma_color=0.035, sigma_spatial=2.0",0.014165243831265037,18.487759454173517,0.7254826685799509,0.6189960241317749,0.14431490004062653,-0.20974778058738508,-0.20974778058738508,-9.682240545826485,,,,,,,,,,,
158__M_Right_middle_finger.BMP,Higher quality,0.35,Denoising,D4,Non-local means,grayscale,M1 candidate,True,"patch_size=3, patch_distance=5, h=0.055",0.0148617011507074,18.27931476034397,0.7273637887256951,0.6888229846954346,0.06235930003458634,-0.41819247441693363,-0.41819247441693363,-9.890685239656033,,,,,,,,,,,
158__M_Right_middle_finger.BMP,Higher quality,0.35,Denoising,D5,Wiener noise filtering,grayscale,M1 candidate,True,local window=5,0.021083395523416485,16.760594438234225,0.6141513719731835,0.7095964550971985,0.0060884999693371356,-1.936912796526677,-1.936912796526677,-11.409405561765777,,,,,,,,,,,
158__M_Right_middle_finger.BMP,Higher quality,0.35,Denoising,D6,Wavelet denoising,grayscale,M1 candidate,True,db2 level=2 shrinkage,0.01371416363071478,18.62830673049691,0.7376035986133367,0.6478819847106934,0.004139800032135099,-0.06920050426399271,-0.06920050426399271,-9.541693269503092,,,,,,,,,,,
158__M_Right_middle_finger.BMP,Higher quality,0.35,Denoising,D7,Anisotropic diffusion,grayscale,M1 candidate,True,Perona-Malik style fixed parameters,0.014787760152413995,18.300976020080352,0.7428783837780859,0.6841479539871216,0.007419999979902059,-0.3965312146805502,-0.3965312146805502,-9.86902397991965,,,,,,,,,,,
158__M_Right_middle_finger.BMP,Higher quality,0.35,Restoration/Deblurring,R1,Wiener deconvolution,grayscale,M1 candidate,True,uses known synthetic Gaussian PSF formula; no clean pixels used,0.012493608932786594,19.03312092194295,0.7397979672442115,0.6229068040847778,0.002377700002398342,0.33561368718204676,0.33561368718204676,-9.136879078057053,,,,,,,,,,,
158__M_Right_middle_finger.BMP,Higher quality,0.35,Restoration/Deblurring,R2,Richardson-Lucy deconvolution,grayscale,M1 candidate,True,uses known synthetic Gaussian PSF formula; 8 iterations,0.012762565206074777,18.94062026016405,0.7315157811187692,0.6141787767410278,0.022874100017361343,0.24311302540314728,0.24311302540314728,-9.229379739835952,,,,,,,,,,,
158__M_Right_middle_finger.BMP,Higher quality,0.35,Restoration/Deblurring,R3,Total variation restoration,grayscale,M1 candidate,True,TV Chambolle weight=0.045,0.015624855449326604,18.061839917662997,0.7278202406231425,0.6900546550750732,0.0026511999894864857,-0.635667317097905,-0.635667317097905,-10.108160082337005,,,,,,,,,,,
158__M_Right_middle_finger.BMP,Higher quality,0.35,Restoration/Deblurring,R4,Tikhonov regularised inverse restoration,grayscale,M1 candidate,True,uses known synthetic Gaussian PSF formula; lambda=0.025,0.01355642346487102,18.67854873474056,0.725392178647941,0.639946460723877,0.010117300029378384,-0.01895850002034294,-0.01895850002034294,-9.491451265259442,,,,,,,,,,,
158__M_Right_middle_finger.BMP,Higher quality,0.35,Restoration/Deblurring,R5,Edge-preserving restoration,grayscale,M1 candidate,True,TV followed by bilateral filter,0.015541208203239447,18.085152213392764,0.7210367082364485,0.7061504125595093,0.15333330002613366,-0.6123550213681384,-0.6123550213681384,-10.084847786607238,,,,,,,,,,,
158__M_Right_middle_finger.BMP,Higher quality,0.35,Contrast Enhancement,C1,Global histogram equalisation,grayscale,M1 baseline candidate,True,global equalize_hist,0.013779374710021509,18.60770489696076,0.7173284430631679,0.6082180738449097,0.003872699977364391,-0.08980233780014046,-0.08980233780014046,-9.56229510303924,,,,,,,,,,,
158__M_Right_middle_finger.BMP,Higher quality,0.35,Contrast Enhancement,C2,Adaptive histogram equalisation,grayscale,M1 baseline candidate,True,AHE-like un-clipped adaptive histogram equalisation,0.08654415403865015,10.627622629070462,0.5884573433190332,0.595671534538269,0.0068651000037789345,-8.06988460569044,-8.06988460569044,-17.54237737092954,,,,,,,,,,,
158__M_Right_middle_finger.BMP,Higher quality,0.35,Contrast Enhancement,C3,CLAHE,grayscale,M1 baseline candidate,True,clip_limit=0.025,0.07595365414312723,11.19451327317708,0.5953498587771745,0.5976994037628174,0.006894200050737709,-7.502993961583822,-7.502993961583822,-16.975486726822922,,,,,,,,,,,
158__M_Right_middle_finger.BMP,Higher quality,0.35,Contrast Enhancement,C4,Contrast stretching,grayscale,M1 candidate,True,2nd to 98th percentile,0.009232733691755757,20.3466969101459,0.765433879062742,0.6155108213424683,0.0015538999577984214,1.6491896753849993,1.6491896753849993,-7.8233030898541,,,,,,,,,,,
158__M_Right_middle_finger.BMP,Higher quality,0.35,Contrast Enhancement,C5,Gamma correction,grayscale,M1 candidate,True,gamma=0.85,0.017898116081662453,17.471926795450543,0.6956192594901258,0.6103582978248596,0.0019384000333957374,-1.2255804393103595,-1.2255804393103595,-10.698073204549459,,,,,,,,,,,
158__M_Right_middle_finger.BMP,Higher quality,0.35,Contrast Enhancement,C6,Homomorphic filtering,grayscale,M1 candidate,True,log-domain high-frequency gain=0.70,0.0228304181249456,16.41486134602898,0.6203067467103097,0.6124775409698486,0.0110141999903135,-2.2826458887319205,-2.2826458887319205,-11.75513865397102,,,,,,,,,,,
158__M_Right_middle_finger.BMP,Higher quality,0.35,Fingerprint Ridge Enhancement,G1,Ordinary Gabor filter,grayscale,M2 baseline,True,"fixed frequency=0.115, 8 orientations",0.03620481385417093,14.412336810881033,0.5862940761827643,0.6282797455787659,1.1858577999519184,-4.285170423879869,-4.285170423879869,-13.757663189118968,,,,,,,,,,,
158__M_Right_middle_finger.BMP,Higher quality,0.35,Fingerprint Ridge Enhancement,G2,Literature-inspired Modified Gabor,grayscale,M2 literature technique,True,local orientation + local ridge frequency; exact article parameters unavailable,0.01608097542608379,17.93687611724534,0.6958858101017847,0.602573812007904,2.2913705999962986,-0.7606311175155618,-0.7606311175155618,-10.233123882754661,,,,,,,,,,,
158__M_Right_middle_finger.BMP,Higher quality,0.35,Fingerprint Ridge Enhancement,G3,Adaptive local-orientation Gabor,grayscale,M2 candidate,True,"local orientation, fixed frequency",0.016501275990032788,17.824824719070552,0.6943385640678108,0.5999537706375122,0.4863879999611527,-0.8726825156903502,-0.8726825156903502,-10.34517528092945,,,,,,,,,,,
158__M_Right_middle_finger.BMP,Higher quality,0.35,Fingerprint Ridge Enhancement,G4,Adaptive orientation-frequency Gabor,grayscale,M2 candidate,True,local orientation + local frequency,0.016843830336525204,17.735591417638826,0.6900177530881175,0.5992003679275513,2.0594101999886334,-0.9619158171220761,-0.9619158171220761,-10.434408582361176,,,,,,,,,,,
158__M_Right_middle_finger.BMP,Higher quality,0.35,Fingerprint Ridge Enhancement,G5,Log-Gabor,grayscale,M2 candidate,True,local selection from log-Gabor frequency/orientation bank,0.0232831519832081,16.329582269322565,0.6422423507921924,0.5994979739189148,0.34029299998655915,-2.3679249654383376,-2.3679249654383376,-11.840417730677437,,,,,,,,,,,
158__M_Right_middle_finger.BMP,Higher quality,0.35,Fingerprint Ridge Enhancement,G6,STFT contextual enhancement,grayscale,M2 candidate,True,"32px blocks, band-pass contextual filtering",0.030270230192651133,15.189842763999504,0.5476030353076667,0.5773249864578247,0.06909609999274835,-3.507664470761398,-3.507664470761398,-12.980157236000498,,,,,,,,,,,
