Category,Category order,Image,Path,Real pair candidate path,Real pair candidate exists,Pairing used for metrics,Selection rule,Family,Technique ID,Technique,Output domain,Purpose,Is enhancement technique,Runtime (s),Ridge coherence,Local contrast,Foreground/background separation proxy,Foreground usable-area ratio,Ridge coverage in foreground,Detected ridge endings,Detected bifurcations,Ridge pixels,Connected components,Small connected components <20px,Largest component fraction,Fragmentation per 1000 ridge pixels,Skeleton pixels,Skeleton endpoints,Skeleton bifurcations,Ridge continuity proxy,Delta Ridge coherence vs P0,Delta Local contrast vs P0,Delta Foreground/background separation proxy vs P0,Delta Ridge coverage in foreground vs P0,Delta Fragmentation per 1000 ridge pixels vs P0,Delta Small connected components <20px vs P0,Delta Ridge continuity proxy vs P0
Medium,6,565__M_Right_middle_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\565__M_Right_middle_finger_Obl.BMP,data\SOCOFing\Real\565__M_Right_middle_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",M3 / Morphological Ridge Restoration,M3-8,Controlled ridge-restoration pipeline,binary ridge map,binary ridge-structure restoration,True,0.010689639998599888,0.6936447024345398,0.1684635728597641,0.1684635728597641,1.0,0.2841339111328125,76.0,217.0,18621.0,10.0,0.0,0.8669781684875488,0.5370280865689276,6343.0,76.0,217.0,83.46052631578948,0.0,0.0,0.0,-0.1528167724609375,-0.05663024560036978,0.0,25.283535165347004
Medium,6,565__M_Right_middle_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\565__M_Right_middle_finger_Obl.BMP,data\SOCOFing\Real\565__M_Right_middle_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",M4 / Thinning,M4-T1,Morphological Skeleton,skeleton,skeletonised ridge analysis output,True,0.044058550003683195,0.6936447024345398,0.1684635728597641,0.1684635728597641,1.0,0.0967864990234375,76.0,217.0,6343.0,10.0,4.0,0.8711965680122375,1.5765410688948447,6343.0,76.0,217.0,83.46052631578948,0.0,0.0,0.0,-0.3401641845703125,0.9828827367255473,4.0,25.283535165347004
Medium,6,565__M_Right_middle_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\565__M_Right_middle_finger_Obl.BMP,data\SOCOFing\Real\565__M_Right_middle_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",M4 / Thinning,M4-T2,Medial Axis,skeleton,medial-axis skeleton analysis output,True,0.044058550003683195,0.6936447024345398,0.1684635728597641,0.1684635728597641,1.0,0.0962066650390625,84.0,229.0,6305.0,10.0,3.0,0.8661379814147949,1.5860428231562254,6305.0,84.0,229.0,75.05952380952381,0.0,0.0,0.0,-0.3407440185546875,0.9923844909869279,3.0,16.882532659081335
Medium,7,9__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\9__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Real\9__M_Right_thumb_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Input / Common Preprocessing Control,P0,Original Altered Input after P0,grayscale,"input condition and neutral preprocessing control, not enhancement",False,0.0,0.690665602684021,0.24140408635139465,0.24140408635139465,1.0,0.377532958984375,269.0,35.0,24742.0,110.0,1.0,0.28465765714645386,4.445881497049551,4380.0,269.0,35.0,16.28252788104089,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Medium,7,9__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\9__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Real\9__M_Right_thumb_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",M1 / Contrast or General Enhancement,M1-C1,CLAHE,grayscale,local contrast enhancement baseline,True,0.005682400020305067,0.733955979347229,0.2472459375858307,0.2472459375858307,1.0,0.3997344970703125,255.0,48.0,26197.0,96.0,0.0,0.3580944240093231,3.6645417414207735,4537.0,255.0,48.0,17.7921568627451,0.04329037666320801,0.005841851234436035,0.005841851234436035,0.0222015380859375,-0.7813397556287773,-1.0,1.509628981704207
Medium,7,9__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\9__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Real\9__M_Right_thumb_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",M1 / Contrast or General Enhancement,M1-C2,Contrast Stretching,grayscale,global contrast expansion,True,0.0007801000028848648,0.690665602684021,0.24140408635139465,0.24140408635139465,1.0,0.377532958984375,269.0,35.0,24742.0,110.0,1.0,0.28465765714645386,4.445881497049551,4380.0,269.0,35.0,16.28252788104089,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Medium,7,9__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\9__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Real\9__M_Right_thumb_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",M1 / Contrast or General Enhancement,M1-C3,Global Histogram Equalization,grayscale,global histogram redistribution baseline,True,0.0024086000048555434,0.6882701516151428,0.19691799581050873,0.19691799581050873,1.0,0.411102294921875,265.0,52.0,26942.0,99.0,1.0,0.36426398158073425,3.674560166283127,4555.0,265.0,52.0,17.18867924528302,-0.002395451068878174,-0.044486090540885925,-0.044486090540885925,0.0335693359375,-0.771321330766424,0.0,0.9061513642421275
Medium,7,9__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\9__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Real\9__M_Right_thumb_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",M2 / Ridge Enhancement,M2-R1,Ordinary Gabor,grayscale,ordinary fixed-frequency multi-orientation ridge filter,True,0.8794577000080608,0.7408406138420105,0.1807599663734436,0.1807599663734436,1.0,0.3364410400390625,295.0,24.0,22049.0,132.0,2.0,0.2392398715019226,5.986666061952923,4146.0,295.0,24.0,14.054237288135592,0.0501750111579895,-0.06064411997795105,-0.06064411997795105,-0.0410919189453125,1.5407845649033725,1.0,-2.2282905929052994
Medium,7,9__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\9__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Real\9__M_Right_thumb_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",M2 / Ridge Enhancement,M2-R2,Literature-Inspired Modified Gabor,grayscale,local orientation and local frequency Gabor; not exact paper replication,True,1.8141922999639064,0.6965231895446777,0.22042316198349,0.22042316198349,1.0,0.3720245361328125,279.0,38.0,24381.0,117.0,2.0,0.28719085454940796,4.798818752307124,4308.0,279.0,38.0,15.440860215053764,0.005857586860656738,-0.020980924367904663,-0.020980924367904663,-0.0055084228515625,0.35293725525757313,1.0,-0.8416676659871278
Medium,7,9__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\9__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Real\9__M_Right_thumb_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",M2 / Ridge Enhancement,M2-R3,Coherence-Guided Directional Diffusion,grayscale,ridge-flow-preserving directional smoothing,True,0.2769017999526113,0.7034472823143005,0.2280890941619873,0.2280890941619873,1.0,0.37481689453125,277.0,42.0,24564.0,110.0,0.0,0.38116756081581116,4.478098029636867,4313.0,277.0,42.0,15.570397111913357,0.012781679630279541,-0.013314992189407349,-0.013314992189407349,-0.002716064453125,0.03221653258731649,-1.0,-0.7121307691275351
Medium,7,9__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\9__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Real\9__M_Right_thumb_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",M2 / Ridge Enhancement,M2-R4,Directional Oriented Filter-Bank,grayscale,orientation-selected ridge-flow filtering,True,0.09163749997969717,0.6962095499038696,0.23598253726959229,0.23598253726959229,1.0,0.375946044921875,271.0,40.0,24638.0,109.0,0.0,0.38042861223220825,4.424060394512542,4344.0,271.0,40.0,16.029520295202953,0.005543947219848633,-0.005421549081802368,-0.005421549081802368,-0.0015869140625,-0.021821102537009196,-1.0,-0.25300758583793836
Medium,7,9__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\9__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Real\9__M_Right_thumb_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Restoration / Denoising Supporting Candidate,SUP-D1,Wiener Deconvolution,grayscale,supporting restoration; assumes mild Gaussian PSF because direct Altered blur is not known,True,0.002223699993919581,0.710793673992157,0.24561209976673126,0.24561209976673126,1.0,0.37896728515625,270.0,38.0,24836.0,110.0,0.0,0.28414398431777954,4.4290545981639555,4409.0,270.0,38.0,16.32962962962963,0.020128071308135986,0.004208013415336609,0.004208013415336609,0.001434326171875,-0.0168268988855953,-1.0,0.04710174858873728
Medium,7,9__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\9__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Real\9__M_Right_thumb_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Restoration / Denoising Supporting Candidate,SUP-D2,Wavelet Denoising,grayscale,supporting denoising without clean-reference use,True,0.0023892000317573547,0.6977862119674683,0.24011236429214478,0.24011236429214478,1.0,0.37677001953125,272.0,38.0,24692.0,110.0,0.0,0.2846266031265259,4.454884173011502,4366.0,272.0,38.0,16.051470588235293,0.007120609283447266,-0.001291722059249878,-0.001291722059249878,-0.000762939453125,0.009002675961951034,-1.0,-0.23105729280559828
Medium,7,9__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\9__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Real\9__M_Right_thumb_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Restoration / Denoising Supporting Candidate,SUP-D3,Total Variation Restoration,grayscale,supporting edge-preserving smoothing,True,0.004211099992971867,0.7241033911705017,0.22382506728172302,0.22382506728172302,1.0,0.3735809326171875,274.0,35.0,24483.0,114.0,1.0,0.28607603907585144,4.656292121063595,4202.0,274.0,35.0,15.335766423357665,0.03343778848648071,-0.01757901906967163,-0.01757901906967163,-0.0039520263671875,0.21041062401404442,0.0,-0.9467614576832268
Medium,7,9__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\9__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Real\9__M_Right_thumb_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",M3 / Morphological Ridge Restoration,M3-2,Closing,binary ridge map,binary ridge-structure restoration,True,0.010588379995897412,0.690665602684021,0.24140408635139465,0.24140408635139465,1.0,0.383331298828125,240.0,72.0,25122.0,89.0,1.0,0.32939255237579346,3.5427115675503544,4440.0,240.0,72.0,18.5,0.0,0.0,0.0,0.00579833984375,-0.9031699294991964,0.0,2.2174721189591082
Medium,7,9__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\9__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Real\9__M_Right_thumb_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",M3 / Morphological Ridge Restoration,M3-3,Opening + Closing,binary ridge map,binary ridge-structure restoration,True,0.010588379995897412,0.690665602684021,0.24140408635139465,0.24140408635139465,1.0,0.3721923828125,276.0,47.0,24392.0,115.0,6.0,0.3130124509334564,4.7146605444408,4066.0,276.0,47.0,14.731884057971014,0.0,0.0,0.0,-0.005340576171875,0.26877904739124947,5.0,-1.550643823069878
Medium,7,9__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\9__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Real\9__M_Right_thumb_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",M3 / Morphological Ridge Restoration,M3-4,Morphological reconstruction,binary ridge map,binary ridge-structure restoration,True,0.010588379995897412,0.690665602684021,0.24140408635139465,0.24140408635139465,1.0,0.377532958984375,269.0,35.0,24742.0,110.0,1.0,0.28465765714645386,4.445881497049551,4380.0,269.0,35.0,16.28252788104089,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Medium,7,9__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\9__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Real\9__M_Right_thumb_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",M3 / Morphological Ridge Restoration,M3-6,Remove small objects / isolated noise,binary ridge map,binary ridge-structure restoration,True,0.010588379995897412,0.690665602684021,0.24140408635139465,0.24140408635139465,1.0,0.374847412109375,259.0,35.0,24566.0,105.0,0.0,0.2857201099395752,4.27420011397867,4332.0,259.0,35.0,16.725868725868725,0.0,0.0,0.0,-0.002685546875,-0.1716813830708812,-1.0,0.44334084482783354
Medium,7,9__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\9__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Real\9__M_Right_thumb_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",M3 / Morphological Ridge Restoration,M3-8,Controlled ridge-restoration pipeline,binary ridge map,binary ridge-structure restoration,True,0.010588379995897412,0.690665602684021,0.24140408635139465,0.24140408635139465,1.0,0.1898345947265625,218.0,51.0,12441.0,85.0,9.0,0.270155131816864,6.832248211558556,4081.0,218.0,51.0,18.720183486238533,0.0,0.0,0.0,-0.1876983642578125,2.3863667145090055,8.0,2.437655605197641
Medium,7,9__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\9__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Real\9__M_Right_thumb_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",M4 / Thinning,M4-T1,Morphological Skeleton,skeleton,skeletonised ridge analysis output,True,0.044709700014209375,0.690665602684021,0.24140408635139465,0.24140408635139465,1.0,0.0622711181640625,218.0,51.0,4081.0,85.0,52.0,0.2764028310775757,20.828228375398183,4081.0,218.0,51.0,18.720183486238533,0.0,0.0,0.0,-0.3152618408203125,16.38234687834863,51.0,2.437655605197641
Medium,7,9__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\9__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Real\9__M_Right_thumb_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",M4 / Thinning,M4-T2,Medial Axis,skeleton,medial-axis skeleton analysis output,True,0.044709700014209375,0.690665602684021,0.24140408635139465,0.24140408635139465,1.0,0.0656585693359375,231.0,64.0,4303.0,85.0,49.0,0.26586103439331055,19.753660237043924,4303.0,231.0,64.0,18.627705627705627,0.0,0.0,0.0,-0.3118743896484375,15.307778739994372,48.0,2.345177746664735
Hard,0,100__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Hard\100__M_Left_index_finger_CR.BMP,data\SOCOFing\Real\100__M_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Input / Common Preprocessing Control,P0,Original Altered Input after P0,grayscale,"input condition and neutral preprocessing control, not enhancement",False,0.0,0.7494031190872192,0.21506711840629578,0.21506711840629578,1.0,0.412994384765625,201.0,108.0,27066.0,63.0,1.0,0.36906081438064575,2.3276435380181777,5943.0,201.0,108.0,29.567164179104477,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hard,0,100__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Hard\100__M_Left_index_finger_CR.BMP,data\SOCOFing\Real\100__M_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",M1 / Contrast or General Enhancement,M1-C1,CLAHE,grayscale,local contrast enhancement baseline,True,0.0054361000075004995,0.7578811645507812,0.2502739429473877,0.2502739429473877,1.0,0.4228057861328125,208.0,94.0,27709.0,63.0,0.0,0.47493594884872437,2.2736295066584864,6084.0,208.0,94.0,29.25,0.008478045463562012,0.03520682454109192,0.03520682454109192,0.0098114013671875,-0.054014031359691295,-1.0,-0.31716417910447703
Hard,0,100__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Hard\100__M_Left_index_finger_CR.BMP,data\SOCOFing\Real\100__M_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",M1 / Contrast or General Enhancement,M1-C2,Contrast Stretching,grayscale,global contrast expansion,True,0.0008094000513665378,0.7494031190872192,0.21506711840629578,0.21506711840629578,1.0,0.412994384765625,201.0,108.0,27066.0,63.0,1.0,0.36906081438064575,2.3276435380181777,5943.0,201.0,108.0,29.567164179104477,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hard,0,100__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Hard\100__M_Left_index_finger_CR.BMP,data\SOCOFing\Real\100__M_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",M1 / Contrast or General Enhancement,M1-C3,Global Histogram Equalization,grayscale,global histogram redistribution baseline,True,0.0024269999703392386,0.7421433925628662,0.1822180449962616,0.1822180449962616,1.0,0.4014739990234375,205.0,101.0,26311.0,66.0,0.0,0.4486716687679291,2.5084565390901146,5862.0,205.0,101.0,28.59512195121951,-0.007259726524353027,-0.03284907341003418,-0.03284907341003418,-0.0115203857421875,0.18081300107193687,-1.0,-0.9720422278849661
Hard,0,100__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Hard\100__M_Left_index_finger_CR.BMP,data\SOCOFing\Real\100__M_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",M2 / Ridge Enhancement,M2-R1,Ordinary Gabor,grayscale,ordinary fixed-frequency multi-orientation ridge filter,True,0.8753860000288114,0.7723156213760376,0.1594797819852829,0.1594797819852829,1.0,0.36328125,207.0,65.0,23808.0,76.0,0.0,0.4250672161579132,3.192204301075269,5531.0,207.0,65.0,26.719806763285025,0.02291250228881836,-0.05558733642101288,-0.05558733642101288,-0.049713134765625,0.8645607630570913,-1.0,-2.8473574158194523
Hard,0,100__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Hard\100__M_Left_index_finger_CR.BMP,data\SOCOFing\Real\100__M_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",M2 / Ridge Enhancement,M2-R2,Literature-Inspired Modified Gabor,grayscale,local orientation and local frequency Gabor; not exact paper replication,True,1.8282617999939248,0.7464848756790161,0.19785256683826447,0.19785256683826447,1.0,0.405609130859375,200.0,99.0,26582.0,66.0,1.0,0.3608080744743347,2.482883154013994,5840.0,200.0,99.0,29.2,-0.002918243408203125,-0.01721455156803131,-0.01721455156803131,-0.00738525390625,0.15523961599581648,0.0,-0.36716417910447774
Hard,0,100__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Hard\100__M_Left_index_finger_CR.BMP,data\SOCOFing\Real\100__M_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",M2 / Ridge Enhancement,M2-R3,Coherence-Guided Directional Diffusion,grayscale,ridge-flow-preserving directional smoothing,True,0.28134400001727045,0.7541419267654419,0.19708019495010376,0.19708019495010376,1.0,0.40594482421875,215.0,104.0,26604.0,70.0,2.0,0.42764246463775635,2.631183280709668,5853.0,215.0,104.0,27.22325581395349,0.004738807678222656,-0.017986923456192017,-0.017986923456192017,-0.007049560546875,0.3035397426914903,1.0,-2.3439083651509875
Hard,0,100__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Hard\100__M_Left_index_finger_CR.BMP,data\SOCOFing\Real\100__M_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",M2 / Ridge Enhancement,M2-R4,Directional Oriented Filter-Bank,grayscale,orientation-selected ridge-flow filtering,True,0.09092859999509528,0.751254141330719,0.20772984623908997,0.20772984623908997,1.0,0.41046142578125,204.0,103.0,26900.0,66.0,1.0,0.43382900953292847,2.4535315985130115,5912.0,204.0,103.0,28.980392156862745,0.0018510222434997559,-0.0073372721672058105,-0.0073372721672058105,-0.002532958984375,0.1258880604948338,0.0,-0.5867720222417319
Hard,0,100__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Hard\100__M_Left_index_finger_CR.BMP,data\SOCOFing\Real\100__M_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Restoration / Denoising Supporting Candidate,SUP-D1,Wiener Deconvolution,grayscale,supporting restoration; assumes mild Gaussian PSF because direct Altered blur is not known,True,0.002996099996380508,0.7626667618751526,0.22033439576625824,0.22033439576625824,1.0,0.4165191650390625,186.0,101.0,27297.0,61.0,1.0,0.369161456823349,2.2346778034216213,5942.0,186.0,101.0,31.946236559139784,0.01326364278793335,0.005267277359962463,0.005267277359962463,0.0035247802734375,-0.09296573459655644,0.0,2.379072380035307
