Combination ID,Image,Quality band,Severity,Stage order,Stage,MSE,PSNR (dB),SSIM,Ridge coherence,Runtime (s),Delta PSNR vs previous stage (dB),Delta SSIM vs previous stage,Delta coherence vs previous stage
R2->G2,112__M_Left_middle_finger.BMP,Medium quality,0.75,1,Common Preprocessing P0,0.03650229166639555,14.376798690551027,0.2948518343508618,0.2769134044647217,0.0,0.0,0.0,0.0
R2->G2,112__M_Left_middle_finger.BMP,Medium quality,0.75,2,M1 Richardson-Lucy deconvolution,0.03556070886244854,14.490295904470027,0.31464454222129995,0.29416269063949585,0.017938400036655366,0.11349721391900047,0.01979270787043813,0.01724928617477417
R2->G2,112__M_Left_middle_finger.BMP,Medium quality,0.75,3,M2 Literature-inspired Modified Gabor,0.0349375985886983,14.567069492534445,0.3226283938451078,0.3031817078590393,2.6674527999712154,0.07677358806441781,0.007983851623807825,0.009019017219543457
R2->G2,112__M_Left_middle_finger.BMP,Medium quality,0.75,4,Team Final Output,0.0349375985886983,14.567069492534445,0.3226283938451078,0.3031817078590393,2.685391200007871,0.0,0.0,0.0
R2->G2,412__M_Left_middle_finger.BMP,Medium quality,0.35,0,Degraded,0.009071834659731591,20.423048736871216,0.7047279850341517,0.544333815574646,0.0,,,
R2->G2,412__M_Left_middle_finger.BMP,Medium quality,0.35,1,Common Preprocessing P0,0.009071834659731591,20.423048736871216,0.7047279850341517,0.544333815574646,0.0,0.0,0.0,0.0
R2->G2,412__M_Left_middle_finger.BMP,Medium quality,0.35,2,M1 Richardson-Lucy deconvolution,0.00866167790051251,20.623979702980442,0.7215246532875691,0.5471545457839966,0.04235719999996945,0.200930966109226,0.016796668253417413,0.002820730209350586
R2->G2,412__M_Left_middle_finger.BMP,Medium quality,0.35,3,M2 Literature-inspired Modified Gabor,0.009594312569277699,20.17986136933154,0.7207556458241178,0.557593822479248,3.222961599996779,-0.44411833364890185,-0.0007690074634513211,0.010439276695251465
R2->G2,412__M_Left_middle_finger.BMP,Medium quality,0.35,4,Team Final Output,0.009594312569277699,20.17986136933154,0.7207556458241178,0.557593822479248,3.2653187999967486,0.0,0.0,0.0
R2->G2,480__M_Right_thumb_finger.BMP,Medium quality,0.55,0,Degraded,0.028699726523408173,15.42122241591465,0.5122240778470925,0.4813656508922577,0.0,,,
R2->G2,480__M_Right_thumb_finger.BMP,Medium quality,0.55,1,Common Preprocessing P0,0.028699726523408173,15.42122241591465,0.5122240778470925,0.4813656508922577,0.0,0.0,0.0,0.0
R2->G2,480__M_Right_thumb_finger.BMP,Medium quality,0.55,2,M1 Richardson-Lucy deconvolution,0.027367337637756325,15.62767449775511,0.5379800668021901,0.5019329786300659,0.018909100035671145,0.20645208184046027,0.025755988955097675,0.020567327737808228
R2->G2,480__M_Right_thumb_finger.BMP,Medium quality,0.55,3,M2 Literature-inspired Modified Gabor,0.028178330128992554,15.500847471121144,0.5361023042837361,0.4938508868217468,2.206315499963239,-0.1268270266339666,-0.0018777625184540625,-0.008082091808319092
R2->G2,480__M_Right_thumb_finger.BMP,Medium quality,0.55,4,Team Final Output,0.028178330128992554,15.500847471121144,0.5361023042837361,0.4938508868217468,2.22522459999891,0.0,0.0,0.0
R2->G2,514__F_Left_middle_finger.BMP,Medium quality,0.75,0,Degraded,0.044556419395196015,13.510897168331795,0.3285024152864841,0.3337242603302002,0.0,,,
R2->G2,514__F_Left_middle_finger.BMP,Medium quality,0.75,1,Common Preprocessing P0,0.044556419395196015,13.510897168331795,0.3285024152864841,0.3337242603302002,0.0,0.0,0.0,0.0
R2->G2,514__F_Left_middle_finger.BMP,Medium quality,0.75,2,M1 Richardson-Lucy deconvolution,0.04333912151884102,13.631198960477297,0.3528659912750574,0.36275720596313477,0.028192700003273785,0.12030179214550252,0.024363575988573305,0.02903294563293457
R2->G2,514__F_Left_middle_finger.BMP,Medium quality,0.75,3,M2 Literature-inspired Modified Gabor,0.042730027202027565,13.692668307099108,0.3661748137331537,0.38282784819602966,2.611736999999266,0.06146934662181103,0.013308822458096281,0.020070642232894897
R2->G2,514__F_Left_middle_finger.BMP,Medium quality,0.75,4,Team Final Output,0.042730027202027565,13.692668307099108,0.3661748137331537,0.38282784819602966,2.63992970000254,0.0,0.0,0.0
R2->G2,457__M_Right_index_finger.BMP,Medium quality,0.35,0,Degraded,0.013251318050460982,18.777409222122316,0.6898256189738503,0.6012032628059387,0.0,,,
R2->G2,457__M_Right_index_finger.BMP,Medium quality,0.35,1,Common Preprocessing P0,0.013251318050460982,18.777409222122316,0.6898256189738503,0.6012032628059387,0.0,0.0,0.0,0.0
R2->G2,457__M_Right_index_finger.BMP,Medium quality,0.35,2,M1 Richardson-Lucy deconvolution,0.01258124236920204,19.00276471176268,0.7037860469682035,0.6031713485717773,0.022427699994295835,0.22535548964036423,0.013960427994353153,0.001968085765838623
R2->G2,457__M_Right_index_finger.BMP,Medium quality,0.35,3,M2 Literature-inspired Modified Gabor,0.015424428869262884,18.117909079118792,0.6853024820555362,0.6107817888259888,2.8022530000307597,-0.8848556326438874,-0.018483564912667227,0.007610440254211426
R2->G2,457__M_Right_index_finger.BMP,Medium quality,0.35,4,Team Final Output,0.015424428869262884,18.117909079118792,0.6853024820555362,0.6107817888259888,2.8246807000250556,0.0,0.0,0.0
R2->G2,195__M_Right_index_finger.BMP,Medium quality,0.55,0,Degraded,0.02774234539963244,15.568568254884044,0.5394321414318124,0.5299065709114075,0.0,,,
R2->G2,195__M_Right_index_finger.BMP,Medium quality,0.55,1,Common Preprocessing P0,0.02774234539963244,15.568568254884044,0.5394321414318124,0.5299065709114075,0.0,0.0,0.0,0.0
R2->G2,195__M_Right_index_finger.BMP,Medium quality,0.55,2,M1 Richardson-Lucy deconvolution,0.02650432484462964,15.76683254255376,0.5612146271176888,0.5472651720046997,0.027930399985052645,0.1982642876697156,0.021782485685876374,0.017358601093292236
R2->G2,195__M_Right_index_finger.BMP,Medium quality,0.55,3,M2 Literature-inspired Modified Gabor,0.027423692364776254,15.618740715855672,0.5643622906380105,0.5621955990791321,2.565230200008955,-0.14809182669808685,0.0031476635203216974,0.014930427074432373
R2->G2,195__M_Right_index_finger.BMP,Medium quality,0.55,4,Team Final Output,0.027423692364776254,15.618740715855672,0.5643622906380105,0.5621955990791321,2.5931605999940075,0.0,0.0,0.0
R2->G2,183__M_Left_ring_finger.BMP,Medium quality,0.75,0,Degraded,0.05116287396425381,12.910450679510072,0.32278156574308914,0.3605555295944214,0.0,,,
R2->G2,183__M_Left_ring_finger.BMP,Medium quality,0.75,1,Common Preprocessing P0,0.05116287396425381,12.910450679510072,0.32278156574308914,0.3605555295944214,0.0,0.0,0.0,0.0
R2->G2,183__M_Left_ring_finger.BMP,Medium quality,0.75,2,M1 Richardson-Lucy deconvolution,0.04968017257659693,13.038169041975475,0.34734587748520274,0.3941701650619507,0.056934499996714294,0.12771836246540325,0.024564311742113598,0.0336146354675293
R2->G2,183__M_Left_ring_finger.BMP,Medium quality,0.75,3,M2 Literature-inspired Modified Gabor,0.048797555840025986,13.116019302877168,0.3577133571235014,0.4077824056148529,2.4529279000125825,0.07785026090169289,0.010367479638298649,0.013612240552902222
R2->G2,183__M_Left_ring_finger.BMP,Medium quality,0.75,4,Team Final Output,0.048797555840025986,13.116019302877168,0.3577133571235014,0.4077824056148529,2.509862400009297,0.0,0.0,0.0
R2->G2,494__F_Left_thumb_finger.BMP,Medium quality,0.35,0,Degraded,0.013553076706866908,18.679621036724463,0.7133231194557166,0.6164482831954956,0.0,,,
R2->G2,494__F_Left_thumb_finger.BMP,Medium quality,0.35,1,Common Preprocessing P0,0.013553076706866908,18.679621036724463,0.7133231194557166,0.6164482831954956,0.0,0.0,0.0,0.0
R2->G2,494__F_Left_thumb_finger.BMP,Medium quality,0.35,2,M1 Richardson-Lucy deconvolution,0.012794383151302784,18.92980647677787,0.7275232401037095,0.618442177772522,0.018809599976520985,0.25018544005340715,0.01420012064799292,0.001993894577026367
R2->G2,494__F_Left_thumb_finger.BMP,Medium quality,0.35,3,M2 Literature-inspired Modified Gabor,0.015201220900687713,18.18121529875091,0.705241372081582,0.6053509712219238,2.3910344000323676,-0.7485911780269596,-0.022281868022127505,-0.013091206550598145
R2->G2,494__F_Left_thumb_finger.BMP,Medium quality,0.35,4,Team Final Output,0.015201220900687713,18.18121529875091,0.705241372081582,0.6053509712219238,2.4098440000088885,0.0,0.0,0.0
R2->G2,159__M_Right_thumb_finger.BMP,Lower quality,0.55,0,Degraded,0.02976756429694738,15.26256699638508,0.3952516253058921,0.37059158086776733,0.0,,,
R2->G2,159__M_Right_thumb_finger.BMP,Lower quality,0.55,1,Common Preprocessing P0,0.02976756429694738,15.26256699638508,0.3952516253058921,0.37059158086776733,0.0,0.0,0.0,0.0
R2->G2,159__M_Right_thumb_finger.BMP,Lower quality,0.55,2,M1 Richardson-Lucy deconvolution,0.02898936140877339,15.377613513818268,0.41815410422433563,0.38634440302848816,0.021190800005570054,0.11504651743318739,0.022902478918443547,0.015752822160720825
R2->G2,159__M_Right_thumb_finger.BMP,Lower quality,0.55,3,M2 Literature-inspired Modified Gabor,0.030441947155294777,15.165275722774636,0.41175182453217357,0.3790396749973297,2.483402499987278,-0.21233779104363215,-0.006402279692162061,-0.007304728031158447
R2->G2,159__M_Right_thumb_finger.BMP,Lower quality,0.55,4,Team Final Output,0.030441947155294777,15.165275722774636,0.41175182453217357,0.3790396749973297,2.504593299992848,0.0,0.0,0.0
R2->G2,493__M_Left_little_finger.BMP,Lower quality,0.75,0,Degraded,0.044177192527388644,13.54801887120194,0.31363286437437116,0.28244054317474365,0.0,,,
R2->G2,493__M_Left_little_finger.BMP,Lower quality,0.75,1,Common Preprocessing P0,0.044177192527388644,13.54801887120194,0.31363286437437116,0.28244054317474365,0.0,0.0,0.0,0.0
R2->G2,493__M_Left_little_finger.BMP,Lower quality,0.75,2,M1 Richardson-Lucy deconvolution,0.04325809539373011,13.63932605983437,0.33535813296680883,0.29979971051216125,0.018506099993828684,0.09130718863243104,0.021725268592437674,0.017359167337417603
R2->G2,493__M_Left_little_finger.BMP,Lower quality,0.75,3,M2 Literature-inspired Modified Gabor,0.04290532161557292,13.674888382361498,0.3399985211588371,0.30275025963783264,2.4954742999980226,0.03556232252712732,0.0046403881920282775,0.0029505491256713867
R2->G2,493__M_Left_little_finger.BMP,Lower quality,0.75,4,Team Final Output,0.04290532161557292,13.674888382361498,0.3399985211588371,0.30275025963783264,2.5139803999918513,0.0,0.0,0.0
R2->G2,543__M_Right_middle_finger.BMP,Lower quality,0.35,0,Degraded,0.013593711746510157,18.666619434933,0.622298704735867,0.4842648506164551,0.0,,,
R2->G2,543__M_Right_middle_finger.BMP,Lower quality,0.35,1,Common Preprocessing P0,0.013593711746510157,18.666619434933,0.622298704735867,0.4842648506164551,0.0,0.0,0.0,0.0
R2->G2,543__M_Right_middle_finger.BMP,Lower quality,0.35,2,M1 Richardson-Lucy deconvolution,0.013155995882075671,18.80876271126757,0.6373447209006634,0.48778191208839417,0.022153400001116097,0.14214327633456847,0.015046016164796394,0.003517061471939087
R2->G2,543__M_Right_middle_finger.BMP,Lower quality,0.35,3,M2 Literature-inspired Modified Gabor,0.014529962352552269,18.377355109669466,0.6348811465989684,0.4881729483604431,2.5970696000149474,-0.431407601598103,-0.0024635743016949707,0.0003910362720489502
R2->G2,543__M_Right_middle_finger.BMP,Lower quality,0.35,4,Team Final Output,0.014529962352552269,18.377355109669466,0.6348811465989684,0.4881729483604431,2.6192230000160635,0.0,0.0,0.0
R2->G2,471__M_Left_little_finger.BMP,Lower quality,0.55,0,Degraded,0.030785269586528136,15.116570389401645,0.45705769311734173,0.48607102036476135,0.0,,,
R2->G2,471__M_Left_little_finger.BMP,Lower quality,0.55,1,Common Preprocessing P0,0.030785269586528136,15.116570389401645,0.45705769311734173,0.48607102036476135,0.0,0.0,0.0,0.0
R2->G2,471__M_Left_little_finger.BMP,Lower quality,0.55,2,M1 Richardson-Lucy deconvolution,0.029512069547233347,15.300003343350587,0.4827835388462897,0.5026792883872986,0.02190870000049472,0.18343295394894277,0.025725845728947982,0.01660826802253723
R2->G2,471__M_Left_little_finger.BMP,Lower quality,0.55,3,M2 Literature-inspired Modified Gabor,0.030503429384287732,15.156513318352578,0.4825756212692907,0.5076127052307129,4.025568699988071,-0.1434900249980089,-0.00020791757699900604,0.004933416843414307
R2->G2,471__M_Left_little_finger.BMP,Lower quality,0.55,4,Team Final Output,0.030503429384287732,15.156513318352578,0.4825756212692907,0.5076127052307129,4.047477399988566,0.0,0.0,0.0
R2->G2,516__M_Right_little_finger.BMP,Lower quality,0.75,0,Degraded,0.044848563318974695,13.482514646072946,0.29702657738757515,0.3059859275817871,0.0,,,
R2->G2,516__M_Right_little_finger.BMP,Lower quality,0.75,1,Common Preprocessing P0,0.044848563318974695,13.482514646072946,0.29702657738757515,0.3059859275817871,0.0,0.0,0.0,0.0
R2->G2,516__M_Right_little_finger.BMP,Lower quality,0.75,2,M1 Richardson-Lucy deconvolution,0.043635444252845816,13.601605981187708,0.3185136040356258,0.3266632556915283,0.055561100016348064,0.11909133511476178,0.021487026648050633,0.02067732810974121
R2->G2,516__M_Right_little_finger.BMP,Lower quality,0.75,3,M2 Literature-inspired Modified Gabor,0.042937056555330276,13.671677308730574,0.3273744426099892,0.33666905760765076,3.5027491999790072,0.07007132754286616,0.008860838574363428,0.010005801916122437
R2->G2,516__M_Right_little_finger.BMP,Lower quality,0.75,4,Team Final Output,0.042937056555330276,13.671677308730574,0.3273744426099892,0.33666905760765076,3.5583102999953553,0.0,0.0,0.0
R2->G2,455__M_Left_little_finger.BMP,Lower quality,0.35,0,Degraded,0.011603674548016493,19.354044604952506,0.6664696059230519,0.5289819240570068,0.0,,,
R2->G2,455__M_Left_little_finger.BMP,Lower quality,0.35,1,Common Preprocessing P0,0.011603674548016493,19.354044604952506,0.6664696059230519,0.5289819240570068,0.0,0.0,0.0,0.0
R2->G2,455__M_Left_little_finger.BMP,Lower quality,0.35,2,M1 Richardson-Lucy deconvolution,0.011174097990840293,19.5178752442971,0.6828158074367083,0.533545196056366,0.033534000045619905,0.16383063934459585,0.0163462015136564,0.004563271999359131
R2->G2,455__M_Left_little_finger.BMP,Lower quality,0.35,3,M2 Literature-inspired Modified Gabor,0.011459395199583635,19.408383028236628,0.6950669297982748,0.5513193011283875,2.8790397999691777,-0.10949221606047388,0.012251122361566447,0.017774105072021484
R2->G2,455__M_Left_little_finger.BMP,Lower quality,0.35,4,Team Final Output,0.011459395199583635,19.408383028236628,0.6950669297982748,0.5513193011283875,2.9125738000147976,0.0,0.0,0.0
R2->G2,466__F_Left_little_finger.BMP,Lower quality,0.55,0,Degraded,0.03090636792412731,15.09952029656597,0.44553192054988794,0.43197768926620483,0.0,,,
R2->G2,466__F_Left_little_finger.BMP,Lower quality,0.55,1,Common Preprocessing P0,0.03090636792412731,15.09952029656597,0.44553192054988794,0.43197768926620483,0.0,0.0,0.0,0.0
R2->G2,466__F_Left_little_finger.BMP,Lower quality,0.55,2,M1 Richardson-Lucy deconvolution,0.02985280092830317,15.250149150994684,0.47162849789285044,0.45087453722953796,0.022501599974930286,0.15062885442871377,0.0260965773429625,0.01889684796333313
R2->G2,466__F_Left_little_finger.BMP,Lower quality,0.55,3,M2 Literature-inspired Modified Gabor,0.03024241536192393,15.19383526118416,0.47564531108705815,0.4545762538909912,2.350698900001589,-0.05631388981052332,0.004016813194207713,0.003701716661453247
R2->G2,466__F_Left_little_finger.BMP,Lower quality,0.55,4,Team Final Output,0.03024241536192393,15.19383526118416,0.47564531108705815,0.4545762538909912,2.3732004999765195,0.0,0.0,0.0
R2->G2,371__M_Right_index_finger.BMP,Lower quality,0.75,0,Degraded,0.052331200866164815,12.812392992071155,0.3671201100462844,0.36429160833358765,0.0,,,
R2->G2,371__M_Right_index_finger.BMP,Lower quality,0.75,1,Common Preprocessing P0,0.052331200866164815,12.812392992071155,0.3671201100462844,0.36429160833358765,0.0,0.0,0.0,0.0
R2->G2,371__M_Right_index_finger.BMP,Lower quality,0.75,2,M1 Richardson-Lucy deconvolution,0.05087194987373819,12.935216159527656,0.3915735828908917,0.39077362418174744,0.018506299995351583,0.12282316745650057,0.024453472844607305,0.02648201584815979
R2->G2,371__M_Right_index_finger.BMP,Lower quality,0.75,3,M2 Literature-inspired Modified Gabor,0.05001914360671689,13.008637482324879,0.3989915946992605,0.4014737010002136,2.2568558999919333,0.07342132279722335,0.007418011808368763,0.010700076818466187
R2->G2,371__M_Right_index_finger.BMP,Lower quality,0.75,4,Team Final Output,0.05001914360671689,13.008637482324879,0.3989915946992605,0.4014737010002136,2.275362199987285,0.0,0.0,0.0
R2->G2->fusion,75__F_Left_middle_finger.BMP,Higher quality,0.35,0,Degraded,0.015114983280240843,18.205923288899456,0.7435694100628281,0.7118552923202515,0.0,,,
R2->G2->fusion,75__F_Left_middle_finger.BMP,Higher quality,0.35,1,Common Preprocessing P0,0.015114983280240843,18.205923288899456,0.7435694100628281,0.7118552923202515,0.0,0.0,0.0,0.0
R2->G2->fusion,75__F_Left_middle_finger.BMP,Higher quality,0.35,2,M1 Richardson-Lucy deconvolution,0.014164651105405105,18.48794118274742,0.7602702943897159,0.7157467603683472,0.019493100000545382,0.2820178938479643,0.016700884326887877,0.003891468048095703
R2->G2->fusion,75__F_Left_middle_finger.BMP,Higher quality,0.35,3,M2 Literature-inspired Modified Gabor,0.01636157291642349,17.861749478476483,0.7498015864052561,0.7266042828559875,2.5225101999822073,-0.6261917042709371,-0.010468707984459868,0.01085752248764038
R2->G2->fusion,75__F_Left_middle_finger.BMP,Higher quality,0.35,4,Team Fusion,0.014318787162281358,18.440937663183625,0.7594260987327253,0.7178357839584351,2.5420032999827527,0.5791881847071423,0.009624512327469192,-0.00876849889755249
R2->G2->fusion,422__M_Left_index_finger.BMP,Higher quality,0.55,0,Degraded,0.029822220553575703,15.254600222425044,0.5762982588451102,0.5745490789413452,0.0,,,
R2->G2->fusion,422__M_Left_index_finger.BMP,Higher quality,0.55,1,Common Preprocessing P0,0.029822220553575703,15.254600222425044,0.5762982588451102,0.5745490789413452,0.0,0.0,0.0,0.0
R2->G2->fusion,422__M_Left_index_finger.BMP,Higher quality,0.55,2,M1 Richardson-Lucy deconvolution,0.028313411405804473,15.480078005233256,0.6013644606977318,0.5930792689323425,0.018054200045298785,0.22547778280821262,0.02506620185262154,0.018530189990997314
R2->G2->fusion,422__M_Left_index_finger.BMP,Higher quality,0.55,3,M2 Literature-inspired Modified Gabor,0.02840584221866966,15.465923295869242,0.6098440505976891,0.6117043495178223,2.642225299961865,-0.014154709364014195,0.00847958989995734,0.018625080585479736
