Experiment,Protocol,Category,Image,Relative path,Seed,Candidate ID,Pipeline,Stage order,Stage,Stage parameters,Runtime (s),MSE,MSE_255_equivalent,PSNR (dB),SSIM,Delta PSNR vs previous stage (dB),Delta MSE vs previous stage,Delta SSIM vs previous stage,Altered split,Ridge coherence,Local contrast,Foreground/background separation proxy,Ridge coverage in foreground,Fragmentation per 1000 ridge pixels,Small connected components <20px,Ridge continuity proxy,Delta Ridge coherence vs previous stage,Delta Local contrast vs previous stage,Delta Fragmentation per 1000 ridge pixels vs previous stage,Delta Ridge continuity proxy vs previous stage
direct Altered compatibility,direct_altered_no_synthetic_degradation,Hard,285__M_Left_thumb_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Hard\285__M_Left_thumb_finger_Obl.BMP,,C3_NLM_COH_DIFF,NLM -> Coherence-Guided Directional Diffusion,0,P0 Altered input,"{""operation"": ""P0 only""}",0.0,,,,,,,,Altered-Hard,0.6557906270027161,0.20133183896541595,0.20133183896541595,0.3963165283203125,2.233088206984176,0.0,23.22072072072072,,,,
direct Altered compatibility,direct_altered_no_synthetic_degradation,Hard,285__M_Left_thumb_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Hard\285__M_Left_thumb_finger_Obl.BMP,,C3_NLM_COH_DIFF,NLM -> Coherence-Guided Directional Diffusion,1,NLM,"{""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}",0.09346280002500862,,,,,,,,Altered-Hard,0.7026429176330566,0.1958596557378769,0.1958596557378769,0.3940277099609375,2.0911590442628665,0.0,24.104761904761904,0.046852290630340576,-0.0054721832275390625,-0.1419291627213095,0.8840411840411839
direct Altered compatibility,direct_altered_no_synthetic_degradation,Hard,285__M_Left_thumb_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Hard\285__M_Left_thumb_finger_Obl.BMP,,C3_NLM_COH_DIFF,NLM -> Coherence-Guided Directional Diffusion,2,Directional Diffusion,"{""iterations"": 4, ""orientation_bins"": 8, ""oriented_kernel_sigma_x"": 1.35, ""oriented_kernel_sigma_y"": 0.5, ""oriented_kernel_size"": 9, ""step"": 0.16}",0.2804187999572605,,,,,,,,Altered-Hard,0.7052456140518188,0.18143558502197266,0.18143558502197266,0.38702392578125,2.3261315249960575,0.0,23.027649769585253,0.002602696418762207,-0.014424070715904236,0.234972480733191,-1.0771121351766517
direct Altered compatibility,direct_altered_no_synthetic_degradation,Hard,285__M_Left_thumb_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Hard\285__M_Left_thumb_finger_Obl.BMP,,C4_TV_NLM_COH_DIFF,TV -> NLM -> Coherence-Guided Directional Diffusion,0,P0 Altered input,"{""operation"": ""P0 only""}",0.0,,,,,,,,Altered-Hard,0.6557906270027161,0.20133183896541595,0.20133183896541595,0.3963165283203125,2.233088206984176,0.0,23.22072072072072,,,,
direct Altered compatibility,direct_altered_no_synthetic_degradation,Hard,285__M_Left_thumb_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Hard\285__M_Left_thumb_finger_Obl.BMP,,C4_TV_NLM_COH_DIFF,TV -> NLM -> Coherence-Guided Directional Diffusion,1,TV,"{""backend"": ""skimage.restoration.denoise_tv_chambolle"", ""weight"": 0.02}",0.003903200034983456,,,,,,,,Altered-Hard,0.6816990971565247,0.1927691251039505,0.1927691251039505,0.3946533203125,2.3198267862666255,0.0,22.795454545454547,0.025908470153808594,-0.008562713861465454,0.08673857928244955,-0.4252661752661737
direct Altered compatibility,direct_altered_no_synthetic_degradation,Hard,285__M_Left_thumb_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Hard\285__M_Left_thumb_finger_Obl.BMP,,C4_TV_NLM_COH_DIFF,TV -> NLM -> Coherence-Guided Directional Diffusion,2,NLM,"{""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}",0.0898773999651894,,,,,,,,Altered-Hard,0.7259730100631714,0.1869763880968094,0.1869763880968094,0.3909759521484375,2.1465089958240644,0.0,24.205882352941178,0.04427391290664673,-0.005792737007141113,-0.17331779044256113,1.4104278074866308
direct Altered compatibility,direct_altered_no_synthetic_degradation,Hard,285__M_Left_thumb_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Hard\285__M_Left_thumb_finger_Obl.BMP,,C4_TV_NLM_COH_DIFF,TV -> NLM -> Coherence-Guided Directional Diffusion,3,Directional Diffusion,"{""iterations"": 4, ""orientation_bins"": 8, ""oriented_kernel_sigma_x"": 1.35, ""oriented_kernel_sigma_y"": 0.5, ""oriented_kernel_size"": 9, ""step"": 0.16}",0.27805299998726696,,,,,,,,Altered-Hard,0.7262547016143799,0.17353396117687225,0.17353396117687225,0.383544921875,2.267663908338638,0.0,23.762135922330096,0.0002816915512084961,-0.013442426919937134,0.12115491251457344,-0.4437464306110819
direct Altered compatibility,direct_altered_no_synthetic_degradation,Hard,464__M_Left_little_finger_CR.BMP,data\SOCOFing\Altered\Altered-Hard\464__M_Left_little_finger_CR.BMP,,C0_NLM,NLM,0,P0 Altered input,"{""operation"": ""P0 only""}",0.0,,,,,,,,Altered-Hard,0.5518267154693604,0.16344082355499268,0.16344082355499268,0.2894744873046875,1.9503452638237309,0.0,36.0,,,,
direct Altered compatibility,direct_altered_no_synthetic_degradation,Hard,464__M_Left_little_finger_CR.BMP,data\SOCOFing\Altered\Altered-Hard\464__M_Left_little_finger_CR.BMP,,C0_NLM,NLM,1,NLM,"{""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}",0.09467800008133054,,,,,,,,Altered-Hard,0.5712747573852539,0.1616702675819397,0.1616702675819397,0.289398193359375,2.1090372245070124,0.0,35.80869565217391,0.019448041915893555,-0.0017705559730529785,0.1586919606832815,-0.1913043478260903
direct Altered compatibility,direct_altered_no_synthetic_degradation,Hard,464__M_Left_little_finger_CR.BMP,data\SOCOFing\Altered\Altered-Hard\464__M_Left_little_finger_CR.BMP,,C1_TV_NLM,TV -> NLM,0,P0 Altered input,"{""operation"": ""P0 only""}",0.0,,,,,,,,Altered-Hard,0.5518267154693604,0.16344082355499268,0.16344082355499268,0.2894744873046875,1.9503452638237309,0.0,36.0,,,,
direct Altered compatibility,direct_altered_no_synthetic_degradation,Hard,464__M_Left_little_finger_CR.BMP,data\SOCOFing\Altered\Altered-Hard\464__M_Left_little_finger_CR.BMP,,C1_TV_NLM,TV -> NLM,1,TV,"{""backend"": ""skimage.restoration.denoise_tv_chambolle"", ""weight"": 0.02}",0.003265799954533577,,,,,,,,Altered-Hard,0.5731592178344727,0.15693241357803345,0.15693241357803345,0.289306640625,2.0042194092827,0.0,34.78813559322034,0.021332502365112305,-0.0065084099769592285,0.05387414545896929,-1.211864406779661
direct Altered compatibility,direct_altered_no_synthetic_degradation,Hard,464__M_Left_little_finger_CR.BMP,data\SOCOFing\Altered\Altered-Hard\464__M_Left_little_finger_CR.BMP,,C1_TV_NLM,TV -> NLM,2,NLM,"{""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}",0.09340269991662353,,,,,,,,Altered-Hard,0.5855275392532349,0.15489128232002258,0.15489128232002258,0.2891082763671875,2.2167097693566267,0.0,36.0353982300885,0.012368321418762207,-0.0020411312580108643,0.21249036007392652,1.2472626368681574
direct Altered compatibility,direct_altered_no_synthetic_degradation,Hard,464__M_Left_little_finger_CR.BMP,data\SOCOFing\Altered\Altered-Hard\464__M_Left_little_finger_CR.BMP,,C2_NLM_MOD_GABOR,NLM -> Modified / Orientation-Adaptive Gabor,0,P0 Altered input,"{""operation"": ""P0 only""}",0.0,,,,,,,,Altered-Hard,0.5518267154693604,0.16344082355499268,0.16344082355499268,0.2894744873046875,1.9503452638237309,0.0,36.0,,,,
direct Altered compatibility,direct_altered_no_synthetic_degradation,Hard,464__M_Left_little_finger_CR.BMP,data\SOCOFing\Altered\Altered-Hard\464__M_Left_little_finger_CR.BMP,,C2_NLM_MOD_GABOR,NLM -> Modified / Orientation-Adaptive Gabor,1,NLM,"{""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}",0.09299699997063726,,,,,,,,Altered-Hard,0.5712747573852539,0.1616702675819397,0.1616702675819397,0.289398193359375,2.1090372245070124,0.0,35.80869565217391,0.019448041915893555,-0.0017705559730529785,0.1586919606832815,-0.1913043478260903
direct Altered compatibility,direct_altered_no_synthetic_degradation,Hard,464__M_Left_little_finger_CR.BMP,data\SOCOFing\Altered\Altered-Hard\464__M_Left_little_finger_CR.BMP,,C2_NLM_MOD_GABOR,NLM -> Modified / Orientation-Adaptive Gabor,2,Modified Gabor,"{""bandwidth"": 1.8, ""blend"": 0.18, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""orientation_bins"": 8, ""use_local_frequency"": true}",1.8192815999500453,,,,,,,,Altered-Hard,0.6044348478317261,0.14623424410820007,0.14623424410820007,0.282745361328125,2.2126281705342685,0.0,35.11206896551724,0.03316009044647217,-0.015436023473739624,0.10359094602725616,-0.6966266866566713
direct Altered compatibility,direct_altered_no_synthetic_degradation,Hard,464__M_Left_little_finger_CR.BMP,data\SOCOFing\Altered\Altered-Hard\464__M_Left_little_finger_CR.BMP,,C3_NLM_COH_DIFF,NLM -> Coherence-Guided Directional Diffusion,0,P0 Altered input,"{""operation"": ""P0 only""}",0.0,,,,,,,,Altered-Hard,0.5518267154693604,0.16344082355499268,0.16344082355499268,0.2894744873046875,1.9503452638237309,0.0,36.0,,,,
direct Altered compatibility,direct_altered_no_synthetic_degradation,Hard,464__M_Left_little_finger_CR.BMP,data\SOCOFing\Altered\Altered-Hard\464__M_Left_little_finger_CR.BMP,,C3_NLM_COH_DIFF,NLM -> Coherence-Guided Directional Diffusion,1,NLM,"{""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}",0.08800600003451109,,,,,,,,Altered-Hard,0.5712747573852539,0.1616702675819397,0.1616702675819397,0.289398193359375,2.1090372245070124,0.0,35.80869565217391,0.019448041915893555,-0.0017705559730529785,0.1586919606832815,-0.1913043478260903
direct Altered compatibility,direct_altered_no_synthetic_degradation,Hard,464__M_Left_little_finger_CR.BMP,data\SOCOFing\Altered\Altered-Hard\464__M_Left_little_finger_CR.BMP,,C3_NLM_COH_DIFF,NLM -> Coherence-Guided Directional Diffusion,2,Directional Diffusion,"{""iterations"": 4, ""orientation_bins"": 8, ""oriented_kernel_sigma_x"": 1.35, ""oriented_kernel_sigma_y"": 0.5, ""oriented_kernel_size"": 9, ""step"": 0.16}",0.27597429999150336,,,,,,,,Altered-Hard,0.5848258137702942,0.15259090065956116,0.15259090065956116,0.2875213623046875,1.8574536963328556,0.0,37.08108108108108,0.013551056385040283,-0.00907936692237854,-0.25158352817415675,1.272385428907171
direct Altered compatibility,direct_altered_no_synthetic_degradation,Hard,464__M_Left_little_finger_CR.BMP,data\SOCOFing\Altered\Altered-Hard\464__M_Left_little_finger_CR.BMP,,C4_TV_NLM_COH_DIFF,TV -> NLM -> Coherence-Guided Directional Diffusion,0,P0 Altered input,"{""operation"": ""P0 only""}",0.0,,,,,,,,Altered-Hard,0.5518267154693604,0.16344082355499268,0.16344082355499268,0.2894744873046875,1.9503452638237309,0.0,36.0,,,,
direct Altered compatibility,direct_altered_no_synthetic_degradation,Hard,464__M_Left_little_finger_CR.BMP,data\SOCOFing\Altered\Altered-Hard\464__M_Left_little_finger_CR.BMP,,C4_TV_NLM_COH_DIFF,TV -> NLM -> Coherence-Guided Directional Diffusion,1,TV,"{""backend"": ""skimage.restoration.denoise_tv_chambolle"", ""weight"": 0.02}",0.0032235999824479222,,,,,,,,Altered-Hard,0.5731592178344727,0.15693241357803345,0.15693241357803345,0.289306640625,2.0042194092827,0.0,34.78813559322034,0.021332502365112305,-0.0065084099769592285,0.05387414545896929,-1.211864406779661
direct Altered compatibility,direct_altered_no_synthetic_degradation,Hard,464__M_Left_little_finger_CR.BMP,data\SOCOFing\Altered\Altered-Hard\464__M_Left_little_finger_CR.BMP,,C4_TV_NLM_COH_DIFF,TV -> NLM -> Coherence-Guided Directional Diffusion,2,NLM,"{""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}",0.092508599977009,,,,,,,,Altered-Hard,0.5855275392532349,0.15489128232002258,0.15489128232002258,0.2891082763671875,2.2167097693566267,0.0,36.0353982300885,0.012368321418762207,-0.0020411312580108643,0.21249036007392652,1.2472626368681574
direct Altered compatibility,direct_altered_no_synthetic_degradation,Hard,464__M_Left_little_finger_CR.BMP,data\SOCOFing\Altered\Altered-Hard\464__M_Left_little_finger_CR.BMP,,C4_TV_NLM_COH_DIFF,TV -> NLM -> Coherence-Guided Directional Diffusion,3,Directional Diffusion,"{""iterations"": 4, ""orientation_bins"": 8, ""oriented_kernel_sigma_x"": 1.35, ""oriented_kernel_sigma_y"": 0.5, ""oriented_kernel_size"": 9, ""step"": 0.16}",0.2830073001096025,,,,,,,,Altered-Hard,0.5948625206947327,0.14659762382507324,0.14659762382507324,0.2865753173828125,2.1298120440871093,0.0,37.34862385321101,0.009334981441497803,-0.00829365849494934,-0.08689772526951733,1.3132256231225128
